sample_key,metal,cps,rsd,type,site,analyst,mass_of_soil,total_volume,concentration
84,Cd114,0.06666666666666667,0.06666666666666667,Cal2,NA,NA,NA,NA,100
84,Cr52,0.26666666666666666,0.26666666666666666,Cal2,NA,NA,NA,NA,100
84,Cr53,0.03333333333333333,0.03333333333333333,Cal2,NA,NA,NA,NA,100
85,Cr52,0.17777777777777778,0.17777777777777778,Cal2,NA,NA,NA,NA,500
85,Cr53,0.15555555555555556,0.15555555555555556,Cal2,NA,NA,NA,NA,500
85,As75,0.15555555555555556,0.15555555555555556,Cal2,NA,NA,NA,NA,500
85,Cd111,0.17777777777777778,0.17777777777777778,Cal2,NA,NA,NA,NA,500
85,Cd114,0.08888888888888889,0.08888888888888889,Cal2,NA,NA,NA,NA,500
85,Pb208,0.1111111111111111,0.1111111111111111,Cal2,NA,NA,NA,NA,500
86,Pb208,0.3,0.3,Cal2,NA,NA,NA,NA,1000
86,Cd114,0.2,0.2,Cal2,NA,NA,NA,NA,1000
86,Cr52,0.2,0.2,Cal2,NA,NA,NA,NA,1000
86,Cr53,0.2,0.2,Cal2,NA,NA,NA,NA,1000
86,Cd111,0.5,0.5,Cal2,NA,NA,NA,NA,1000
86,As75,0.7,0.7,Cal2,NA,NA,NA,NA,1000
87,Cr53,4.00990099009901,4.00990099009901,Cal3,NA,NA,NA,NA,0
87,Pb208,0.8316831683168318,0.8316831683168318,Cal3,NA,NA,NA,NA,0
87,As75,1.7524752475247525,1.7524752475247525,Cal3,NA,NA,NA,NA,0
87,Cd111,17.14851485148515,17.14851485148515,Cal3,NA,NA,NA,NA,0
87,Cd114,4.2772277227722775,4.2772277227722775,Cal3,NA,NA,NA,NA,0
87,Cr52,4.02970297029703,4.02970297029703,Cal3,NA,NA,NA,NA,0
88,Cr52,0.8863636363636362,0.8863636363636362,Cal3,NA,NA,NA,NA,0.5
88,Cr53,0.5909090909090908,0.5909090909090908,Cal3,NA,NA,NA,NA,0.5
88,As75,0.3863636363636363,0.3863636363636363,Cal3,NA,NA,NA,NA,0.5
88,Cd111,1.2045454545454544,1.2045454545454544,Cal3,NA,NA,NA,NA,0.5
88,Cd114,0.3181818181818181,0.3181818181818181,Cal3,NA,NA,NA,NA,0.5
88,Pb208,0.8409090909090908,0.8409090909090908,Cal3,NA,NA,NA,NA,0.5
89,Cr53,1.7499999999999998,1.7499999999999998,Cal3,NA,NA,NA,NA,1
89,As75,3.4999999999999996,3.4999999999999996,Cal3,NA,NA,NA,NA,1
89,Pb208,8.249999999999998,8.249999999999998,Cal3,NA,NA,NA,NA,1
89,Cd111,1.4999999999999998,1.4999999999999998,Cal3,NA,NA,NA,NA,1
89,Cd114,0.7499999999999999,0.7499999999999999,Cal3,NA,NA,NA,NA,1
89,Cr52,1.25,1.25,Cal3,NA,NA,NA,NA,1
9,Cr52,1.4835845417894362,1.4835845417894362,Sample,MB,ARG,0,50,NA
9,Cr53,1.3005711523103536,1.3005711523103536,Sample,MB,ARG,0,50,NA
9,Cd111,18.74298507817501,18.74298507817501,Sample,MB,ARG,0,50,NA
9,Cd114,1.2538265178834194,1.2538265178834194,Sample,MB,ARG,0,50,NA
9,Pb208,1.8124098103162205,1.8124098103162205,Sample,MB,ARG,0,50,NA
9,As75,4.848607671894935,4.848607671894935,Sample,MB,ARG,0,50,NA
90,Cr52,1.7499999999999998,1.7499999999999998,Cal3,NA,NA,NA,NA,2
90,Cd114,1,1,Cal3,NA,NA,NA,NA,2
90,Cr53,1.4999999999999998,1.4999999999999998,Cal3,NA,NA,NA,NA,2
90,As75,2,2,Cal3,NA,NA,NA,NA,2
90,Cd111,3.75,3.75,Cal3,NA,NA,NA,NA,2
90,Pb208,4.124999999999999,4.124999999999999,Cal3,NA,NA,NA,NA,2
91,As75,1.4000000000000001,1.4000000000000001,Cal3,NA,NA,NA,NA,5
91,Cd111,0.9333333333333332,0.9333333333333332,Cal3,NA,NA,NA,NA,5
91,Pb208,1.8,1.8,Cal3,NA,NA,NA,NA,5
91,Cr53,0.9333333333333332,0.9333333333333332,Cal3,NA,NA,NA,NA,5
91,Cd114,0.19999999999999998,0.19999999999999998,Cal3,NA,NA,NA,NA,5
91,Cr52,0.6,0.6,Cal3,NA,NA,NA,NA,5
92,Cr53,0.5833333333333334,0.5833333333333334,Cal3,NA,NA,NA,NA,10
92,Cr52,0.16666666666666669,0.16666666666666669,Cal3,NA,NA,NA,NA,10
92,Pb208,0.33333333333333337,0.33333333333333337,Cal3,NA,NA,NA,NA,10
92,As75,0.33333333333333337,0.33333333333333337,Cal3,NA,NA,NA,NA,10
92,Cd111,1.9166666666666665,1.9166666666666665,Cal3,NA,NA,NA,NA,10
92,Cd114,0.16666666666666669,0.16666666666666669,Cal3,NA,NA,NA,NA,10
93,Cd114,0.2857142857142857,0.2857142857142857,Cal3,NA,NA,NA,NA,20
93,Pb208,1,1,Cal3,NA,NA,NA,NA,20
93,Cr52,0.3333333333333333,0.3333333333333333,Cal3,NA,NA,NA,NA,20
93,Cr53,0.14285714285714285,0.14285714285714285,Cal3,NA,NA,NA,NA,20
93,As75,0.5714285714285714,0.5714285714285714,Cal3,NA,NA,NA,NA,20
93,Cd111,0.23809523809523808,0.23809523809523808,Cal3,NA,NA,NA,NA,20
94,Cr52,0.18367346938775508,0.18367346938775508,Cal3,NA,NA,NA,NA,50
94,Cr53,0.12244897959183672,0.12244897959183672,Cal3,NA,NA,NA,NA,50
94,As75,0.04081632653061224,0.04081632653061224,Cal3,NA,NA,NA,NA,50
94,Cd111,0.1020408163265306,0.1020408163265306,Cal3,NA,NA,NA,NA,50
94,Cd114,0.1020408163265306,0.1020408163265306,Cal3,NA,NA,NA,NA,50
94,Pb208,0.22448979591836735,0.22448979591836735,Cal3,NA,NA,NA,NA,50
95,Cr52,0.26666666666666666,0.26666666666666666,Cal3,NA,NA,NA,NA,100
95,Cr53,0.03333333333333333,0.03333333333333333,Cal3,NA,NA,NA,NA,100
95,Pb208,0.16666666666666666,0.16666666666666666,Cal3,NA,NA,NA,NA,100
95,As75,0.19999999999999998,0.19999999999999998,Cal3,NA,NA,NA,NA,100
95,Cd111,0.19999999999999998,0.19999999999999998,Cal3,NA,NA,NA,NA,100
95,Cd114,0.06666666666666667,0.06666666666666667,Cal3,NA,NA,NA,NA,100
96,Cr52,0.17777777777777778,0.17777777777777778,Cal3,NA,NA,NA,NA,500
96,Cd114,0.08888888888888889,0.08888888888888889,Cal3,NA,NA,NA,NA,500
96,Cr53,0.15555555555555556,0.15555555555555556,Cal3,NA,NA,NA,NA,500
96,As75,0.15555555555555556,0.15555555555555556,Cal3,NA,NA,NA,NA,500
96,Cd111,0.17777777777777778,0.17777777777777778,Cal3,NA,NA,NA,NA,500
96,Pb208,0.1111111111111111,0.1111111111111111,Cal3,NA,NA,NA,NA,500
97,As75,0.7,0.7,Cal3,NA,NA,NA,NA,1000
97,Cr52,0.2,0.2,Cal3,NA,NA,NA,NA,1000
97,Cr53,0.2,0.2,Cal3,NA,NA,NA,NA,1000
97,Pb208,0.3,0.3,Cal3,NA,NA,NA,NA,1000
97,Cd111,0.5,0.5,Cal3,NA,NA,NA,NA,1000
97,Cd114,0.2,0.2,Cal3,NA,NA,NA,NA,1000
